ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
BX250,153483.27209822086,49.0,0.1,30.8,18.9,39.7,37827.0,59592.50163288698,62.900000000000006,95.1,1396.0,462600.0,32.9,87.7,40.5,40.58355437665782,48.4526967285588,1.6240875912408759,38.191721132897605
BX289,260958.7464664332,17.0,5.4,68.3,4.1,38.6,28184.0,106674.41997223656,98.6,96.8,1287.0,263000.0,30.2,93.1,26.5,30.009233610341642,62.51154201292705,1.9497784342688331,27.384615384615383
BX253,531372.2858056357,0.4,13.4,79.6,3.4,30.0,14813.0,176924.08419145545,95.6,96.1,1246.0,223400.0,43.7,89.5,11.0,13.554578168732506,62.45501799280288,2.7400768245838667,47.138643067846616
BX173,374223.5878263711,2.8,24.6,66.2,4.5,37.6,13380.0,140871.1487066552,95.1,98.7,963.0,455700.0,33.7,93.6,14.1,6.440677966101695,80.3954802259887,1.9747013352073084,149.2982456140351
BX65,220446.42030055448,5.5,23.9,68.1,2.1,31.1,13532.0,85562.89365208427,98.5,94.0,1059.0,,34.6,94.0,15.6,11.898148148148149,64.53703703703704,3.7804878048780486,61.86770428015564
BX189,252620.50346232092,4.1,28.5,65.2,0.4,30.7,15278.0,93448.04738307779,92.0,96.8,1213.0,,43.9,93.4,13.8,21.03321033210332,66.48216482164821,1.6882516188714158,13.230994152046781
BX43,265142.3541705994,1.2,26.5,71.3,0.9,32.8,14770.0,103965.22064650485,95.7,94.7,773.0,432500.0,32.5,93.6,9.9,19.09460243760882,67.7887405687754,3.72431506849315,42.09726443768997
BX118,54776.827663487784,56.4,3.4,35.7,3.3,32.6,31107.0,16463.90567970358,33.8,97.7,1960.0,439200.0,27.4,88.9,28.3,62.55944660613921,22.827496757457848,1.1174242424242424,9.025570145127851
BX68,222291.04341915733,0.0,26.1,58.8,12.9,31.4,20369.0,74739.34153349996,91.19999999999999,93.1,1458.0,494100.0,40.8,89.9,22.4,19.46153846153846,70.53846153846153,2.846237731733915,55.88932806324111
BX119,353464.721341662,3.7,21.4,72.8,0.2,33.0,14462.0,137682.30597848928,97.4,91.2,1053.0,441700.0,36.7,93.0,9.1,13.906325446644134,71.99420569773056,3.1522468142186457,59.166666666666664
BX84,199022.7394654108,2.2,25.6,61.5,7.7,33.3,24487.0,54441.19779098681,36.50000000000001,95.0,1708.0,469400.0,44.1,92.8,18.5,47.82270606531882,45.64541213063764,5.792163543441227,20.260162601626014
BX87,308794.5120809751,1.9,21.5,74.2,0.6,32.0,13009.0,107400.21303159099,97.0,96.5,1048.0,,45.2,95.7,10.8,11.456859971711458,74.06883545497406,2.011457670273711,78.43621399176955
BX135,230832.04441915656,0.0,41.4,56.0,0.0,32.9,18187.0,99791.45764304484,91.2,92.9,816.0,363600.0,41.5,95.7,9.3,14.022435897435898,69.87179487179488,4.3348623853211015,
BX206.01,160135.05448160003,3.5,7.6,52.6,32.4,36.9,22785.0,70081.45656570695,78.5,92.5,1304.0,466100.0,19.9,88.9,24.7,34.421052631578945,58.10526315789474,5.615942028985507,22.69113149847095
BX224.01,316719.8480604691,8.0,16.5,66.8,5.4,36.5,33194.0,148723.93185545644,98.5,93.9,1543.0,176200.0,28.9,91.8,23.0,22.20394736842105,61.43092105263158,2.9183400267737616,
BX231,135344.7017718307,2.6,35.7,61.7,0.0,35.8,11845.0,41211.008737291326,92.9,94.7,1241.0,614600.0,48.3,90.1,7.1,23.617021276595743,65.1063829787234,9.934640522875817,164.86486486486487
BX247,158187.67638259305,1.4,43.2,54.7,0.3,32.1,21946.0,61338.078597331994,96.2,97.9,1378.0,,39.3,90.9,19.8,30.502793296089386,65.58659217877096,2.3850085178875635,51.94139194139195
BX39,311651.0763082401,8.3,15.5,76.2,0.0,31.2,21689.0,116495.76973822396,89.7,89.9,1278.0,,32.1,96.3,10.8,10.419681620839363,70.04341534008682,2.5464876033057853,51.041666666666664
BX202,205689.7046194854,4.4,15.1,61.3,16.1,36.2,20804.0,78998.64546391975,77.1,94.2,1229.0,567300.0,33.7,93.1,20.0,25.76045627376426,56.93916349809886,2.7545909849749584,41.07011070110701
BX233.02,611572.6923563442,1.3,13.9,83.1,1.8,28.4,14294.0,173933.51800960247,98.19999999999999,95.4,1226.0,,53.4,92.5,11.3,18.410326086956523,71.8070652173913,3.500473036896878,72.02952029520296
BX71,113922.14481967718,1.9,31.8,62.6,2.5,34.1,23151.0,41411.41292908481,96.6,98.9,1122.0,253800.0,45.3,91.5,20.9,35.79192546583851,55.51242236024845,5.496503496503496,
BX391,393468.9436500203,7.1,14.1,73.2,3.6,28.9,18689.0,136597.98030479893,94.2,93.1,1347.0,,42.0,94.3,18.8,20.107719928186714,51.166965888689404,1.4807017543859649,16.053571428571427
BX75,316127.09893277095,0.9,35.3,61.5,0.7,30.3,15757.0,116067.5854868228,86.0,95.9,1069.0,333000.0,39.3,92.7,16.3,17.77145180967873,74.01382675884506,1.5934065934065937,32.88329519450801
BX213.02,359472.9682595741,0.3,36.3,62.5,0.8,32.6,14287.0,147362.399467919,96.4,92.8,1174.0,320000.0,33.5,96.7,17.2,10.38647342995169,71.83574879227054,2.212508406186954,22.232558139534884
BX69,446699.67687937734,4.0,36.6,57.2,0.4,28.8,19928.0,161192.10234783325,99.1,99.5,1160.0,532400.0,38.0,92.6,17.2,28.307588985896576,62.323707186030894,1.9558189655172415,19.715302491103202
BX121.01,283988.6644090348,2.5,32.6,63.6,0.5,31.3,19718.0,94262.03551557215,90.7,95.7,1212.0,409200.0,38.6,91.1,15.5,21.695951107715814,66.31016042780749,4.158986175115207,53.380281690140855
BX219,67113.21999687697,3.7,4.4,88.9,2.2,36.2,17429.0,28610.624397761614,93.9,97.3,1310.0,,23.2,92.2,12.5,16.173120728929383,76.30979498861048,11.313432835820896,
BX73,329995.6696984387,1.7,25.4,71.0,0.0,28.5,10721.0,109204.99006543632,99.9,95.0,1116.0,,45.3,93.1,6.9,14.37403400309119,65.30139103554869,5.254437869822485,51.236559139784944
BX419,198710.3425260389,10.4,11.5,65.2,11.9,33.5,20667.0,88308.3908293018,99.4,92.1,1343.0,,32.2,82.1,23.8,25.033333333333335,55.36666666666667,1.3666465984346776,19.560585885486017
BX358,134720.1241258301,5.0,68.6,24.1,1.6,37.9,30920.0,42318.47266654502,53.99999999999999,96.8,1462.0,446800.0,31.0,88.7,31.5,43.48178137651822,47.233468286099864,0.52,8.367473618870267
BX127.01,192685.61955950048,1.9,18.9,73.1,3.5,35.9,17720.0,82550.99676148724,90.5,92.3,909.0,331500.0,31.8,96.1,19.0,15.909090909090908,71.29186602870813,6.006711409395972,80.07518796992481
BX1,46780.61640137844,8.8,52.5,35.1,2.6,35.0,3341.0,0.0,,,,,,35.2,1.5,,,,
BX342,129578.1709753528,8.6,45.7,36.5,4.2,39.4,26904.0,41042.23847630348,59.2,97.2,1601.0,440900.0,42.5,91.5,25.5,45.02857142857143,49.714285714285715,1.9540229885057472,16.34517766497462
BX110,0.0,,,,,,,0.0,,,,,,,,,,,
BX334,53.16556249924677,0.0,66.7,33.3,0.0,62.5,21600.0,17.72185416641559,0.0,100.0,,,0.0,86.7,0.0,0.0,66.66666666666667,0.0,
BX241,529809.4715055228,4.6,30.7,61.4,2.8,29.7,16509.0,171641.94477863563,95.8,93.8,1171.0,637100.0,46.2,91.2,15.8,20.539986329460014,63.46548188653452,2.256327409800754,24.17637271214642
BX382,212625.19461557726,1.6,60.6,33.5,3.6,33.1,20809.0,68314.41736681128,66.69999999999999,94.9,1454.0,392300.0,48.4,95.2,20.5,47.353497164461245,43.10018903591683,6.7105263157894735,34.2315369261477
BX98,99218.66091536169,3.5,17.8,72.1,4.2,44.3,28494.0,38177.07095776112,65.10000000000001,94.3,1433.0,424800.0,29.8,96.2,27.1,53.17577548005909,40.57114721811915,2.900485436893204,12.01851851851852
BX41,346224.8526039789,1.7,27.3,70.5,0.2,30.1,13257.0,133607.13346026986,95.7,95.4,707.0,614900.0,37.7,87.1,7.6,9.043927648578812,76.33074935400516,3.0602572782667568,
BX394,418563.5733587754,1.1,60.0,34.8,0.0,31.0,19972.0,128897.12308675589,92.7,99.1,1461.0,,46.4,83.7,14.6,33.47398030942335,57.05578996718237,1.4297452752670499,23.053221288515406
BX218,218938.37440944999,2.2,20.2,72.9,3.4,35.0,20995.0,81766.09535076853,92.3,95.6,1341.0,431200.0,31.3,85.4,12.8,32.117897295654814,55.12002430872075,1.047409040793826,14.938505203405866
BX368,133906.01704029605,2.7,72.2,21.8,0.0,33.3,26038.0,40571.80886142683,69.19999999999999,95.0,1489.0,467700.0,35.7,86.0,31.8,37.66233766233766,54.54545454545455,3.5164835164835164,33.342175066313004
BX225,510146.1842210181,3.7,17.9,76.9,1.5,28.3,18567.0,144718.49042909456,97.3,96.9,1294.0,420500.0,47.5,86.6,11.1,23.079222720478327,67.4439461883408,1.5647163120567378,22.862694300518136
BX415,503347.76009278017,7.8,12.7,73.4,3.5,33.1,20818.0,195979.12631851766,96.3,94.4,1367.0,420500.0,41.3,93.2,17.4,21.480987324883255,65.2768512341561,1.6198262646908537,15.403726708074537
BX31,116322.29860660297,1.4,23.3,70.5,4.4,33.0,21643.0,48829.19461934962,96.9,92.8,1187.0,266700.0,35.4,93.4,16.1,22.235722964763063,66.0996354799514,4.393382352941177,98.5792349726776
BX35,296148.71306000475,0.4,31.8,67.8,0.0,29.6,15750.0,106270.92288459858,96.4,94.3,1094.0,500000.0,48.8,93.2,14.6,21.133333333333333,70.66666666666667,2.8584905660377355,33.62776025236593
BX85,333657.63994150556,1.2,26.7,69.3,0.3,33.1,20740.0,118329.65849106493,96.69999999999999,97.7,1066.0,298300.0,37.6,86.4,16.4,14.613778705636744,73.69519832985387,1.4872521246458923,58.82142857142857
BX121.02,306662.3030710646,0.3,12.9,86.2,0.0,29.5,11429.0,116985.20476518842,99.1,94.7,836.0,,50.5,84.0,6.6,12.581344902386117,76.78958785249458,12.514124293785311,344.82758620689657
BX211,378231.2425617316,0.7,29.7,67.3,1.2,30.3,13783.0,143916.1737091522,96.39999999999999,95.2,999.0,571200.0,44.5,96.4,11.1,17.459562321598476,67.69743101807802,2.7547434996486295,27.438692098092645
BX232,186757.6849731193,28.4,12.7,50.0,5.6,39.0,23771.0,68186.16608065422,81.39999999999999,90.0,1316.0,475700.0,40.9,95.2,21.7,31.132075471698112,45.56603773584906,4.84472049689441,38.75757575757576
BX224.04,487928.3378066451,17.7,17.9,56.4,5.6,37.8,29041.0,218598.39640492806,99.4,98.8,1323.0,158500.0,25.6,94.7,35.0,29.877515310586176,61.5923009623797,1.8110795454545454,17.349926793557835
BX4,65074.73189576461,7.0,22.9,66.4,2.2,41.2,37619.0,25753.83243808088,41.0,93.5,1314.0,411600.0,32.9,95.4,28.4,51.78634594977007,43.72125928546162,1.011326860841424,9.009562841530055
BX266.02,179321.49699202625,34.8,9.6,52.8,1.5,40.1,31367.0,92341.4002999852,88.39999999999999,93.2,1326.0,394800.0,27.9,83.6,31.7,36.38316151202749,55.756013745704465,0.9861325115562404,18.32349468713105
BX20,245991.18773367378,0.2,33.5,65.4,0.0,29.9,16421.0,91185.45023180761,88.7,97.6,527.0,430000.0,39.5,95.8,8.4,24.277227722772277,62.415841584158414,2.969543147208122,13.3442088091354
BX33,234027.55011218373,2.8,30.4,60.7,0.0,30.5,14263.0,88411.99482419391,90.5,95.6,693.0,462200.0,43.1,93.7,8.8,19.930475086906142,64.8899188876014,7.392857142857144,74.88372093023257
BX143,122981.02903019165,0.9,49.7,47.4,0.0,34.7,10928.0,56013.62658257717,99.3,98.2,805.0,,30.9,90.6,18.2,13.051823416506718,68.13819577735124,5.577464788732394,101.76470588235294
BX227.01,473851.60591470066,1.5,40.0,55.8,1.9,31.7,18221.0,173957.17079881558,98.5,96.9,1192.0,,35.9,91.9,19.3,19.444444444444443,70.27290448343079,2.0388349514563107,38.696741854636585
BX389,342229.96758186625,23.2,7.3,64.6,4.0,25.8,13158.0,116349.51080441277,96.7,90.8,1263.0,507400.0,39.9,81.7,16.8,11.894273127753303,63.30396475770925,1.5866388308977033,58.74074074074075
BX138,36669.04943541943,52.6,1.2,43.7,1.5,43.8,33177.0,17555.236572830243,35.199999999999996,91.3,1422.0,275200.0,24.0,98.2,22.8,71.76581680830972,26.15675165250236,10.397111913357401,18.960526315789476
BX24,2469.4664624919706,41.9,58.1,0.0,0.0,27.9,59542.0,605.4175843528701,100.0,100.0,,,100.0,100.0,73.2,0.0,100.0,21.788617886178862,
BX74,208995.68531178412,2.2,28.6,66.7,0.0,33.9,23585.0,82873.63305841523,81.30000000000001,93.5,1382.0,434900.0,29.4,96.2,14.6,50.033222591362126,40.1328903654485,0.33112582781456956,13.06772908366534
BX401,282820.3583077257,2.0,9.9,86.9,0.6,31.8,18232.0,98147.12746989855,99.2,98.3,1370.0,,43.5,88.6,9.5,10.465116279069768,78.57142857142857,2.3819591261451722,53.06878306878308
BX16,129256.83894239031,3.7,34.7,59.3,1.1,33.7,22577.0,44735.070782465045,84.0,97.8,1030.0,490000.0,40.7,96.1,18.5,39.16984732824427,51.097328244274806,1.9327731092436975,23.105968331303295
BX163,0.0,,,,,,,0.0,,,,,,,,,,,
BX83,337760.5634819043,2.0,14.3,80.7,2.2,30.9,16436.0,112452.68276211174,91.3,96.3,1119.0,495000.0,40.7,91.6,16.2,18.633308439133682,68.85735623599702,2.1475054229934925,19.699398797595194
BX239,478713.5529487803,0.0,25.0,70.3,1.1,29.6,12198.0,164658.49122130027,96.9,95.0,1176.0,,47.0,89.8,9.3,20.98199672667758,72.43862520458265,1.6629010393131498,29.734789391575667
BX399.02,495451.2254222552,3.8,12.3,80.8,0.6,29.7,16816.0,160411.76763582756,98.6,95.4,1273.0,,48.9,82.9,12.4,19.580078125,60.498046875,2.695722356739306,37.755610972568576
BX344,148900.80646762106,2.9,33.3,54.4,6.8,39.3,26395.0,45931.64840391627,43.9,97.9,1689.0,481800.0,34.9,94.5,32.7,46.32867132867133,43.79370629370629,2.834331337325349,15.283018867924529
BX236,212036.938828756,31.1,17.3,40.7,10.8,27.8,19747.0,70173.01775114668,96.2,97.3,1260.0,475300.0,46.3,86.7,20.0,37.64705882352941,49.150326797385624,5.345744680851064,66.31944444444443
BX265,422714.84364228084,3.1,7.7,82.7,3.1,31.2,14617.0,122221.71635052572,97.1,94.8,1278.0,,42.7,94.3,7.6,10.68452380952381,80.20833333333333,0.87569573283859,26.15598885793872
BX246,142002.04576349293,42.5,4.8,35.0,17.7,41.2,29684.0,52535.814046762185,77.5,97.8,1413.0,594100.0,28.4,97.1,23.7,42.12721584984359,50.05213764337852,5.625,46.53465346534652
BX396,242160.860623665,0.8,72.5,21.8,0.2,30.8,18024.0,75705.40644746198,79.19999999999999,94.3,1463.0,471900.0,49.0,88.9,14.6,38.35464146748193,53.474152306837134,0.6756756756756757,24.492753623188406
BX287,218532.9844038495,24.2,8.6,60.4,5.8,38.3,30468.0,88577.59405902938,74.10000000000001,96.5,1478.0,380000.0,30.3,88.5,28.5,26.05839416058394,59.56204379562044,3.0637254901960786,20.05602240896358
BX213.01,203319.73430096562,5.5,9.9,83.1,0.0,34.4,18281.0,76064.36784424444,93.7,98.9,1056.0,268400.0,45.4,91.6,20.6,11.596958174904943,77.18631178707224,7.3399014778325125,327.8688524590164
BX423,256243.97334755666,14.1,10.1,65.5,9.9,31.6,19749.0,86325.64184419195,92.39999999999999,92.0,1372.0,436100.0,41.2,89.3,20.8,22.227747389358527,65.44007956240677,2.021276595744681,38.38926174496644
BX215.02,452080.7769937291,0.3,23.3,75.0,0.0,30.6,13448.0,153992.61004455716,98.10000000000001,96.6,1095.0,314100.0,46.3,92.8,15.4,21.02196324518153,65.84491259524877,2.59360108917631,32.0682302771855
BX59.02,421186.50958494004,4.8,22.6,66.4,1.5,35.1,19517.0,164432.68313130704,98.9,97.9,1322.0,251500.0,32.7,95.1,22.4,20.464700625558535,68.54334226988382,4.954367666232073,64.1048034934498
BX252,157297.6343306545,39.6,4.0,43.3,10.5,36.7,32481.0,56891.286474811524,57.400000000000006,92.9,1618.0,518100.0,36.3,92.0,28.8,41.1144578313253,39.08132530120482,3.9113680154142583,24.615384615384617
BX407.02,415662.8663771916,5.0,8.0,78.7,5.8,31.5,19607.0,165779.82183148424,96.10000000000001,96.2,1310.0,,28.6,88.2,13.8,21.727354799879627,68.70297923563045,0.8147174770039423,10.734072022160667
BX428,134867.75975877637,2.6,80.1,13.5,0.5,47.7,33269.0,47458.18338681471,52.699999999999996,95.8,1572.0,400600.0,39.3,98.4,25.5,56.36363636363637,33.68983957219251,13.33333333333333,26.26185958254269
BX426,142698.25700148274,6.2,83.1,5.8,4.7,45.8,31780.0,46018.01422101612,57.0,93.5,1774.0,503100.0,28.0,90.8,30.2,45.11232544019429,45.537340619307834,1.0466666666666666,10.69313593539704
BX307.01,157921.6902762392,71.7,10.5,10.6,3.6,43.8,71425.0,75596.1147480216,93.8,92.7,1963.0,419300.0,27.6,86.5,75.2,47.6409666283084,37.74453394706559,0.782520325203252,8.719806763285023
BX387,224551.6082588419,15.2,19.6,64.1,0.7,25.6,18214.0,79882.34036934999,95.7,92.4,1394.0,331800.0,43.6,84.9,16.8,23.57301704966642,48.776871756856934,4.331306990881459,28.77358490566038
BX451.02,101661.60953002755,74.3,5.1,16.4,1.2,41.5,43438.0,45656.72284775661,78.3,99.0,1505.0,333300.0,18.9,88.2,39.3,47.04684317718941,36.55804480651731,3.0083565459610027,24.350649350649352
BX418,155015.09162546013,2.6,37.7,36.9,13.3,33.3,17861.0,51911.65865063138,84.0,98.2,1482.0,472500.0,39.9,88.5,21.9,37.21662468513854,52.95969773299748,4.554102259215219,28.629441624365484
BX283,112742.6452857608,11.9,28.9,57.7,0.0,32.5,19985.0,50958.407371024856,98.0,97.0,985.0,,28.3,90.8,18.8,16.39511201629328,75.96741344195519,3.297587131367292,96.08695652173913
BX336,391920.12092274247,3.2,39.4,54.0,3.2,32.5,19105.0,156733.02422960434,97.3,98.1,1133.0,245200.0,38.7,90.7,15.5,28.890516294397656,62.834126693518854,1.5442890442890442,
BX256,96445.00127712265,15.6,7.2,65.6,9.5,33.2,24766.0,38270.92326621671,65.89999999999999,90.6,1450.0,483100.0,35.1,76.9,21.7,32.17270194986072,45.12534818941504,8.271604938271604,76.66666666666667
BX429.01,374846.3170269159,8.1,4.6,67.2,18.1,35.4,18543.0,134212.03431881993,96.2,98.4,1311.0,654400.0,39.2,83.7,16.3,21.22762148337596,66.43222506393862,2.367661212704524,45.87349397590362
BX296,23322.41796209438,23.2,15.6,39.9,21.3,34.5,36560.0,11120.721199703414,79.7,91.3,1448.0,481300.0,23.6,88.3,48.7,33.980582524271846,31.674757281553397,9.386973180076629,62.785714285714285
BX356,60724.6203230832,1.5,74.8,14.2,7.1,40.3,31072.0,19505.15754831954,43.2,97.0,1581.0,408200.0,32.3,92.7,31.4,57.50407830342577,40.53833605220228,5.291750503018108,17.631205673758867
BX310,80836.13454757596,28.8,23.4,34.8,12.1,50.3,26397.0,20970.114432392416,35.3,98.7,1565.0,492900.0,32.1,88.1,26.7,55.84487534626039,31.911357340720222,0.8333333333333334,16.26984126984127
BX67,339744.94819018285,0.3,23.9,74.8,0.0,31.4,28917.0,123585.07511347592,97.3,95.5,723.0,,40.4,94.5,9.7,13.95800933125972,69.98444790046656,3.161111111111111,28.41225626740947
BX277,291754.0935981888,11.6,12.0,70.2,2.3,34.2,18030.0,115637.29847121345,93.5,96.3,1314.0,368800.0,39.1,89.1,21.6,16.946640316205535,75.49407114624506,1.6230366492146597,30.058309037900873
BX288,106813.78325325428,51.1,8.6,23.8,16.4,42.1,43910.0,37721.62435610422,51.0,97.0,1642.0,560600.0,28.6,92.0,30.4,57.08860759493671,24.873417721518987,1.5521628498727735,15.620842572062084
BX330,301618.62992066605,43.4,16.7,36.6,0.0,39.0,18979.0,116814.55594399756,95.89999999999999,98.5,1198.0,442200.0,28.4,92.3,13.6,20.59360730593607,67.94520547945206,1.881720430107527,18.337028824833702
BX316,115433.93233475758,35.7,5.9,29.0,16.5,42.3,34267.0,38943.76348767348,43.5,95.2,1733.0,565500.0,37.7,98.1,28.4,55.333333333333336,42.55555555555556,0.8093994778067886,27.610441767068274
BX276,169.29833299432667,0.0,83.3,16.7,0.0,19.2,,56.43277766477555,100.0,100.0,,,50.0,100.0,0.0,100.0,0.0,,
BX404,179990.97724526565,0.9,81.8,15.1,0.0,39.6,31509.0,59197.032516220715,55.6,94.7,1447.0,446700.0,37.8,92.8,32.1,44.84848484848485,48.815426997245176,3.9841986455981946,21.449631449631454
BX414,106158.4835187214,3.3,67.2,23.9,2.8,39.7,24222.0,37396.27075485009,74.7,95.5,1335.0,472000.0,36.2,84.3,19.8,32.56285482562855,64.43633414436334,1.44745122718691,17.957658779576587
BX338,273803.44446327596,5.7,47.1,38.2,7.9,33.7,24255.0,98382.48004466068,81.1,93.3,1453.0,392500.0,38.7,88.7,18.8,24.004305705059203,61.6254036598493,1.3362445414847162,37.33183856502242
BX314,106445.6229401948,35.5,12.6,43.3,6.7,48.0,33502.0,34253.06481336716,23.8,92.2,1973.0,502300.0,34.7,94.0,36.3,50.32327586206897,39.008620689655174,3.56353591160221,29.871520342612428
BX312,88964.07163310438,33.6,27.9,21.2,14.4,41.7,41331.0,31651.698906414367,39.800000000000004,100.0,1922.0,458800.0,33.3,94.3,44.4,53.42312008978676,39.95510662177329,8.286516853932584,29.957983193277315
BX269,103423.94308412509,0.2,14.6,81.1,1.4,31.9,19944.0,42453.252359673264,97.1,89.6,1109.0,221700.0,36.0,90.4,21.7,15.304087736789631,71.9840478564307,3.4972299168975067,55.24429967426711
BX227.03,437797.71537290927,4.4,21.7,67.8,5.2,34.1,23126.0,154577.86632834948,100.0,98.3,1395.0,,44.0,93.6,33.9,28.7012987012987,52.72727272727273,7.857142857142857,59.00452488687783
BX370,163675.66206231777,1.6,71.8,18.6,6.5,41.5,28199.0,57516.81998795853,64.1,89.3,1594.0,412400.0,32.2,93.7,15.8,46.019247594050746,48.46894138232721,2.6895306859205776,30.91254752851711
BX158,86783.35902733462,40.5,2.7,51.7,3.8,39.3,29910.0,36655.07173528973,62.9,84.7,1535.0,518500.0,37.7,79.8,20.5,56.99300699300699,38.11188811188811,15.779816513761467,37.423312883435585
BX273,392619.0575887637,5.7,19.4,71.7,0.5,39.3,20528.0,142297.90734671187,98.7,93.2,1316.0,513000.0,39.7,90.6,21.3,24.068509615384617,67.33774038461539,1.2940651494868363,21.11111111111111
BX378,240452.78586693012,1.0,63.3,35.0,0.7,33.7,22949.0,101155.99957160509,92.3,91.0,1194.0,,38.5,96.1,18.9,29.652996845425868,61.198738170347006,3.6597938144329896,29.01595744680851
BX328,201911.7454558099,13.4,10.1,64.5,10.4,34.8,16827.0,77893.01771816997,88.5,96.0,1196.0,444200.0,42.3,91.1,20.1,22.093023255813954,61.24031007751938,4.860759493670886,62.98245614035088
BX340,381113.6207214983,5.4,38.2,48.6,3.5,29.4,20053.0,124613.14070326548,92.0,97.0,1381.0,447800.0,41.5,88.8,18.3,29.849564528899446,60.4117181314331,1.4809960681520316,23.103448275862068
BX458,257958.05039002612,0.4,36.1,59.9,0.9,24.4,10720.0,92422.99228806996,100.0,99.1,483.0,,45.0,92.7,10.0,8.962868117797695,77.01664532650449,1.1637572734829593,0.0
BX436,140594.62300117168,6.7,63.1,18.4,4.4,37.0,32032.0,51017.75181181131,64.5,97.8,1301.0,383300.0,40.9,85.6,28.8,59.25925925925926,39.93055555555556,7.043478260869564,35.6640625
BX422,202729.353898372,3.3,72.7,18.0,1.5,38.5,25845.0,77450.63596421824,83.3,93.1,1194.0,435800.0,36.0,93.5,23.6,40.96774193548387,47.67741935483871,2.6387009472259813,23.181102362204722
BX319,31976.662617045462,50.6,14.7,27.0,6.0,20.5,6943.0,0.0,,,,,,88.2,66.7,14.351851851851851,12.037037037037036,59.23076923076923,645.1612903225806
