ITZ_GEOID,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
BX250,145545.50349105697,62.3,0.2,31.8,8.5,41.4,22085.0,58881.65668299171,72.4,93.6,1137.0,464500.0,28.5,87.5,23.4,45.57416267942584,45.57416267942584,13.727034120734908,45.90551181102362
BX289,254715.71425431757,32.9,6.8,65.6,7.3,36.5,24220.0,100159.95157698548,99.0,91.5,1168.0,15000.0,31.3,85.0,30.5,14.922279792746114,79.53367875647669,2.7231270358306188,60.06944444444446
BX253,507285.23752181843,6.9,21.0,72.6,5.7,31.9,12441.0,175809.73676195496,97.7,92.6,958.0,390000.0,48.0,88.2,13.7,13.537117903930131,71.31004366812228,2.461726883037355,40.32258064516129
BX173,411541.74233812024,20.9,41.5,53.7,3.6,30.6,12994.0,148360.83067672703,95.6,92.8,778.0,365000.0,37.9,92.9,7.7,22.827687776141385,68.1394207167403,3.4438040345821324,28.365591397849464
BX65,219667.45768465142,14.1,38.4,59.7,3.8,28.5,11351.0,77117.29897439892,97.6,90.6,888.0,,45.4,92.4,12.6,7.670319199618866,71.12910909957122,2.7260549229738773,
BX189,244804.9604806608,18.3,34.1,71.3,0.8,31.0,14617.0,89417.19647521371,95.5,93.6,981.0,228300.0,40.2,87.0,8.9,26.28409493446688,60.821820758058806,2.5101921956901574,20.592991913746634
BX43,230280.3371416842,27.1,34.7,82.9,0.0,30.8,13147.0,89495.09577011949,97.2,85.0,708.0,427600.0,47.2,91.4,12.7,18.16647919010124,71.03487064116986,4.022169437846397,51.30030959752322
BX118,49899.370720891195,82.8,1.1,15.2,3.8,39.7,33529.0,17877.37279368055,42.2,96.3,1137.0,432900.0,21.5,87.5,30.8,73.8480697384807,22.62349522623495,2.8073394495412844,8.993816750983699
BX68,179346.89137780928,21.9,36.0,58.2,4.4,33.5,17833.0,76666.32271484249,98.0,86.1,1133.0,461500.0,42.5,81.0,14.6,24.48087431693989,73.11475409836065,4.9626307922272055,79.375
BX119,367564.3251157687,13.9,31.8,69.0,0.0,27.8,13305.0,132354.34510532452,99.1,94.6,942.0,355000.0,49.8,91.6,9.8,17.775412453432676,70.56945183608302,3.378582202111614,59.07185628742515
BX84,178015.16503408423,16.1,37.8,63.9,0.9,33.3,29083.0,55196.372035250184,51.3,90.8,1185.0,420800.0,52.5,93.8,18.5,56.559766763848394,36.63751214771623,4.641909814323608,30.481099656357387
BX87,320487.07398774615,17.1,19.1,80.8,0.9,26.6,12156.0,94750.07062383437,95.9,93.8,914.0,256600.0,54.6,88.2,6.6,14.259513984410821,71.43512150389729,3.4403080872913994,44.855305466237944
BX135,224530.77969685086,4.6,47.3,49.5,0.0,33.8,10986.0,91239.74123420143,88.5,87.2,564.0,266700.0,37.8,91.8,11.8,14.90566037735849,71.79245283018868,2.9829172141918527,87.9113924050633
BX206.01,225205.5795257549,15.3,29.7,57.1,11.9,34.3,17346.0,77597.85384803507,78.39999999999999,87.2,1207.0,450500.0,51.2,72.9,24.7,31.875993640699523,56.59777424483307,4.044943820224718,27.780548628428928
BX224.01,319762.79295776744,31.8,14.2,54.5,8.6,36.8,19556.0,147075.67003608652,98.6,98.2,1100.0,146700.0,33.0,91.0,16.0,25.50644567219153,64.82504604051566,2.4857954545454546,34.07942238267148
BX231,118965.96753008672,13.1,67.9,39.8,0.0,34.8,13459.0,39714.02765068032,96.6,87.6,910.0,,52.4,83.9,6.4,12.139917695473251,71.39917695473251,5.4178674351585006,300.50847457627117
BX247,150193.74132730166,6.8,45.6,50.1,3.9,31.0,20540.0,50577.01217674744,90.7,97.4,1112.0,,42.9,91.1,21.9,29.201680672268907,65.23109243697479,1.8518518518518519,61.906474820143885
BX39,350532.784071297,45.6,26.0,75.1,4.3,29.0,17558.0,114653.7426098845,91.9,88.1,890.0,498500.0,44.2,80.0,14.4,19.919246298788696,60.767160161507405,2.6522702104097453,30.320945945945947
BX202,189389.76576284692,14.4,13.1,42.6,29.2,31.5,17917.0,65372.24155202093,92.7,92.3,1108.0,478000.0,55.7,93.8,16.3,33.94607843137255,56.740196078431374,1.6414686825053997,61.985559566787
BX233.02,496552.1401241877,18.7,29.2,73.8,0.3,27.3,12278.0,180369.388220584,92.4,88.0,1068.0,324200.0,52.8,88.2,18.8,20.29520295202952,55.62730627306273,5.887230514096186,88.0909090909091
BX71,84616.23350470478,15.4,55.8,58.1,0.0,23.7,12205.0,23477.336463733118,93.1,95.3,445.0,234000.0,46.8,86.1,17.7,6.563706563706564,76.44787644787645,8.181818181818182,
BX391,357689.55667442194,22.3,15.1,71.8,1.0,25.7,10031.0,125019.22825147118,97.10000000000001,87.9,1009.0,444400.0,49.6,86.0,12.8,27.878532264867143,44.538169548713626,4.119318181818182,24.947049924357035
BX75,195949.67220160397,21.6,34.2,69.1,0.2,40.9,17355.0,82527.5017686119,81.5,93.2,567.0,271600.0,38.3,87.4,12.1,23.983739837398375,65.10840108401084,3.5796045785639965,37.598870056497184
BX213.02,339976.79240076535,16.0,40.9,65.9,0.3,29.5,12689.0,119063.60240195581,97.9,97.2,932.0,470800.0,49.4,87.7,8.9,27.916194790486976,49.49037372593431,4.565217391304349,37.20081135902637
BX69,360692.3810618123,22.3,48.4,60.5,0.1,29.5,12592.0,144013.54792355263,99.10000000000001,94.7,723.0,401400.0,49.0,86.7,11.2,19.95169082125604,52.028985507246375,5.162488393686165,47.070217917675535
BX121.01,275200.74156901584,13.2,23.2,81.4,0.4,24.7,14270.0,90931.87528145968,92.1,89.9,1078.0,475000.0,68.9,87.3,11.0,16.601409553641346,72.20046985121378,3.188720173535792,80.04716981132076
BX219,97321.77820408804,9.3,31.4,70.4,0.8,33.3,13862.0,34545.807118573866,99.6,100.0,968.0,,54.2,82.5,21.0,21.071428571428573,49.464285714285715,15.379061371841152,77.45762711864407
BX73,279540.19960491435,32.3,24.9,71.4,0.0,29.2,13556.0,105902.72946570795,99.9,92.6,805.0,490400.0,41.7,86.3,11.1,35.48085901027078,58.54341736694678,5.693779904306221,41.84210526315788
BX419,198282.3003631825,22.5,22.1,55.4,5.5,33.8,21970.0,86925.48538007335,97.4,91.9,1030.0,508300.0,37.8,94.5,21.6,19.51219512195122,69.11880409126672,1.792828685258964,35.645161290322584
BX358,136863.2489589625,2.6,81.3,14.7,1.8,33.7,23650.0,40274.26128724951,58.800000000000004,99.4,1151.0,434700.0,43.6,94.1,23.6,52.65342425140824,41.17995849392232,0.9575233981281498,8.198198198198199
BX127.01,206977.1359479904,28.3,30.4,66.5,2.4,35.6,11328.0,82451.05608744186,91.1,94.1,534.0,332700.0,34.8,79.2,12.0,18.21946169772257,69.56521739130434,14.791666666666666,195.22727272727272
BX1,71240.93578723904,14.1,58.4,34.4,2.0,29.4,4378.0,0.0,,,,,,15.7,1.7,,,,
BX342,137608.17415549915,16.7,43.8,38.2,1.9,28.5,19953.0,43993.43622627179,75.7,96.3,1188.0,406100.0,43.3,94.9,28.4,40.405117270788914,57.46268656716418,6.883116883116883,45.56728232189974
BX110,597.9089473697265,16.5,0.0,100.0,0.0,54.1,15651.0,270.3588283758763,80.8,80.8,966.0,,0.0,100.0,0.0,47.2972972972973,52.7027027027027,0.0,
BX334,2994.9933541242344,20.2,34.0,50.8,6.2,36.7,20859.0,1428.3814458130964,91.1,90.1,1185.0,302800.0,41.0,75.7,23.0,23.19201995012469,58.104738154613464,8.111587982832617,
BX241,508764.3286259046,13.0,30.2,69.2,2.1,26.4,12071.0,160919.32445213813,100.0,92.7,965.0,242900.0,57.0,89.4,8.2,17.94630240226095,64.06029203956665,3.6029411764705883,45.7742782152231
BX382,187384.52635153456,8.3,72.1,21.9,0.0,29.8,19706.0,59809.409582188186,62.8,91.7,1301.0,427000.0,53.1,91.6,21.8,34.32432432432432,54.054054054054056,2.483333333333333,29.553805774278214
BX98,98279.88048197412,27.5,25.0,62.1,7.2,36.4,24889.0,40451.005785299894,61.900000000000006,87.5,1107.0,392800.0,40.8,93.9,21.5,39.54423592493298,57.77479892761394,0.6573859242072699,15.073446327683614
BX41,384273.46060640196,31.6,36.2,69.4,1.0,24.4,10755.0,128537.87021951823,95.39999999999999,90.3,530.0,245800.0,52.0,93.6,11.2,16.05174892189746,59.223766171538095,3.7297734627831725,26.35820895522388
BX394,337326.51361002075,6.6,69.4,28.5,1.6,39.2,17454.0,118816.6120230418,90.19999999999999,97.1,987.0,442000.0,43.1,95.8,13.2,33.76187814421465,57.12688652878703,1.2524461839530334,18.36092715231788
BX218,206346.0599303789,14.7,23.8,64.2,7.2,29.6,17732.0,80825.86920299788,93.0,92.1,1038.0,423900.0,48.1,92.2,20.3,31.798436142484796,55.77758470894874,2.4065420560747666,21.516393442622956
BX368,118794.76428752676,1.5,77.0,17.7,1.8,37.3,24305.0,42032.1400098037,67.7,92.7,1250.0,360700.0,45.6,87.7,32.1,32.7334083239595,66.25421822272216,2.9202037351443124,63.12714776632303
BX225,483255.3158210868,12.8,38.6,67.0,0.0,28.9,13417.0,140216.67094249892,97.10000000000001,95.1,1072.0,497400.0,51.6,77.8,9.6,15.08341845420497,69.79911474293496,2.209756097560976,33.6568848758465
BX415,432830.0591342816,19.0,18.8,64.8,7.1,32.1,17681.0,183804.54565976345,96.5,90.0,1090.0,225000.0,39.3,83.1,13.5,17.28701406120761,66.58395368072787,2.3664596273291925,31.698564593301434
BX31,85606.04924097542,20.8,42.7,62.8,1.2,31.2,16208.0,37327.818735807465,99.8,86.3,944.0,90000.0,52.8,98.1,21.7,26.31578947368421,58.59649122807018,3.502994011976048,
BX35,311611.8145353671,26.2,28.2,78.4,0.0,27.4,10980.0,100964.95669207226,99.4,92.9,714.0,412500.0,57.6,87.8,8.6,25.594294770206023,58.0824088748019,8.021828103683493,
BX85,350604.20094723644,16.5,33.9,77.0,0.0,25.9,13189.0,107545.48330559982,98.2,89.7,936.0,425600.0,52.6,78.6,13.9,25.530888030888033,58.445945945945944,3.4599504541701083,29.565217391304348
BX121.02,277416.0018797675,15.4,27.0,74.8,2.3,28.2,8566.0,110203.45376430794,98.7,97.7,752.0,,44.9,83.4,12.4,18.333333333333332,64.44444444444444,21.20689655172414,
BX211,373063.5688377925,13.1,47.3,56.3,0.0,30.9,11638.0,134359.5168224156,98.7,94.3,911.0,520800.0,40.5,82.3,9.7,23.604710701484894,65.79621095750127,2.9805447470817117,16.203904555314534
BX232,200560.85797395968,32.8,10.6,63.2,5.2,32.0,19292.0,71882.09764918525,84.6,86.6,1318.0,419800.0,43.9,82.2,26.8,36.30514705882353,46.3235294117647,3.115079365079365,39.89873417721519
BX224.04,511146.43620334484,36.1,12.8,42.6,13.2,37.6,21435.0,200372.18916351878,97.9,98.6,1081.0,119000.0,36.8,88.4,18.9,37.93445878848063,56.50446871896723,2.759226713532513,19.123036649214658
BX4,59187.8045542152,12.2,27.1,67.6,3.0,36.1,30993.0,20503.967373973694,40.0,91.0,1419.0,377900.0,45.6,90.0,30.0,61.44238517324738,34.24657534246575,3.788235294117648,9.58032786885246
BX266.02,181755.2466561588,66.3,4.7,45.8,2.5,39.9,29902.0,90577.81358684569,90.10000000000001,93.3,1092.0,453000.0,24.4,80.4,17.3,47.529007305543615,48.689299527288355,1.9417475728155336,13.3001808318264
BX20,229446.6476737099,14.3,40.3,59.8,0.0,34.4,14889.0,85334.99609876117,86.0,95.2,508.0,385800.0,45.9,87.9,12.2,36.5211115120895,57.019126669072534,1.360759493670886,13.58695652173913
BX33,264736.0782013626,38.4,42.6,78.2,0.0,28.0,10961.0,89483.22254823505,91.1,95.4,539.0,388300.0,58.6,97.8,12.6,15.156794425087108,67.77003484320558,4.087403598971722,
BX143,62569.29547150102,1.9,58.0,41.2,0.0,24.2,10254.0,27135.490211115164,96.3,78.0,715.0,,51.4,81.4,17.5,14.044943820224718,63.48314606741573,36.01769911504425,
BX227.01,506692.8063246304,8.4,36.2,68.1,0.0,32.2,13878.0,158134.51962092225,97.0,94.8,945.0,440400.0,52.9,82.9,6.9,17.55485893416928,69.63725929243171,3.633440514469454,45.1530612244898
BX389,310492.64763947984,36.4,13.1,67.7,1.0,23.9,9889.0,111514.52846943984,96.2,86.8,1075.0,456500.0,50.0,72.1,7.3,17.302798982188296,50.06361323155216,3.418043202033037,69.8529411764706
BX138,43257.57647849132,83.5,4.2,25.7,3.0,39.2,32728.0,20431.51827120356,35.2,88.2,1234.0,311500.0,31.0,90.5,24.7,69.08371786420567,14.963744232036914,4.0528634361233475,13.406488549618324
BX24,0.0,,,,,,,0.0,,,,,,,,,,,
BX74,216069.56238755447,16.9,31.9,72.4,1.1,40.2,22950.0,84023.85697317462,74.9,95.5,901.0,394400.0,38.6,94.6,22.2,55.58912386706949,38.670694864048336,4.984375,12.793478260869565
BX401,310988.7102070659,19.4,15.4,76.9,2.5,30.4,12567.0,88041.88912035945,96.4,99.3,1065.0,368800.0,59.3,89.5,17.9,14.945054945054945,67.74725274725274,2.9764801297648016,46.43382352941177
BX16,116786.05036116742,16.1,40.3,60.0,0.0,39.1,20700.0,45622.67139322824,83.2,94.2,837.0,455200.0,37.5,91.4,17.6,40.09501187648456,51.59144893111639,3.204419889502762,17.665876777251185
BX163,5165.955964464909,9.9,53.5,57.4,0.0,19.4,4497.0,0.0,,,,,,6.0,9.0,0.0,76.05633802816901,92.5925925925926,
BX83,294943.0095532434,30.0,36.2,76.3,0.0,28.4,11883.0,109936.96278980498,93.5,89.6,832.0,281500.0,47.5,81.8,7.9,20.701932858596134,69.735503560529,3.6323851203501096,26.584766584766584
BX239,497198.1103089263,6.6,30.4,69.5,1.9,25.0,10576.0,158456.4357912513,97.8,93.4,981.0,332900.0,59.4,77.8,17.3,15.747702589807853,69.00584795321637,2.8268765133171914,38.62068965517241
BX399.02,387252.25961537583,15.3,20.0,75.1,2.1,30.2,11871.0,152777.29072974608,98.0,91.4,1009.0,,48.8,84.8,11.6,14.342366159947124,74.88433575677462,4.015887025595763,76.63594470046084
BX344,107699.43230231709,14.9,50.9,36.0,9.4,38.0,32079.0,39144.73319199431,61.199999999999996,94.6,1068.0,427700.0,28.5,93.1,31.4,52.17391304347826,45.04830917874396,7.908847184986596,45.648148148148145
BX236,197091.60393333712,29.9,18.8,56.0,4.0,34.8,17502.0,73092.02847290819,78.1,97.0,903.0,462400.0,36.1,84.7,14.5,32.25433526011561,59.190751445086704,7.148437499999999,59.92831541218638
BX265,368872.6778490977,12.7,16.8,72.6,6.9,29.9,13187.0,118452.7647450029,93.7,93.1,986.0,486900.0,50.7,90.9,15.1,13.68231046931408,68.8086642599278,2.292759706190976,33.7467018469657
BX246,147297.99476014238,47.0,1.3,26.1,30.6,41.0,29201.0,56137.059364483786,56.3,88.3,1277.0,467500.0,25.2,89.9,29.0,38.24074074074074,51.574074074074076,4.81149012567325,39.636803874092
