,2011_2016_percent_upzoned,2011_2019_percent_upzoned,2016_2019_percent_upzoned,2011_2016_average_years_since_upzoning,2011_2019_average_years_since_upzoning,2016_2019_average_years_since_upzoning,d_2011_2016_resid_units,d_2011_2019_resid_units,d_2016_2019_resid_units,orig_percent_residential,orig_percent_limited_height,orig_percent_mixed_development,orig_percent_subsidized_properties,d_2011_2019_pop_density,d_2011_2019_resid_unit_density,d_2011_2019_per_capita_income,d_2011_2019_percent_non_hispanic_or_latino_white_alone,d_2011_2019_percent_non_hispanic_black_alone,d_2011_2019_percent_hispanic_any_race,d_2011_2019_percent_non_hispanic_asian_alone,d_2011_2019_percent_multi_family_units,d_2011_2019_percent_occupied_housing_units,d_2011_2019_median_gross_rent,d_2011_2019_median_home_value,d_2011_2019_percent_households_with_people_under_18,d_2011_2019_percent_of_households_in_same_house_year_ago,d_2011_2019_percent_bachelor_degree_or_higher,d_2011_2019_percent_car_commuters,d_2011_2019_percent_public_transport_commuters,d_2011_2019_percent_public_transport_trips_under_45_min,d_2011_2019_percent_car_trips_under_45_min,d_2011_2016_pop_density,d_2011_2016_resid_unit_density,d_2011_2016_per_capita_income,d_2011_2016_percent_non_hispanic_or_latino_white_alone,d_2011_2016_percent_non_hispanic_black_alone,d_2011_2016_percent_hispanic_any_race,d_2011_2016_percent_non_hispanic_asian_alone,d_2011_2016_percent_multi_family_units,d_2011_2016_percent_occupied_housing_units,d_2011_2016_median_gross_rent,d_2011_2016_median_home_value,d_2011_2016_percent_households_with_people_under_18,d_2011_2016_percent_of_households_in_same_house_year_ago,d_2011_2016_percent_bachelor_degree_or_higher,d_2011_2016_percent_car_commuters,d_2011_2016_percent_public_transport_commuters,d_2011_2016_percent_public_transport_trips_under_45_min,d_2011_2016_percent_car_trips_under_45_min,d_2016_2019_pop_density,d_2016_2019_resid_unit_density,d_2016_2019_per_capita_income,d_2016_2019_percent_non_hispanic_or_latino_white_alone,d_2016_2019_percent_non_hispanic_black_alone,d_2016_2019_percent_hispanic_any_race,d_2016_2019_percent_non_hispanic_asian_alone,d_2016_2019_percent_multi_family_units,d_2016_2019_percent_occupied_housing_units,d_2016_2019_median_gross_rent,d_2016_2019_median_home_value,d_2016_2019_percent_households_with_people_under_18,d_2016_2019_percent_of_households_in_same_house_year_ago,d_2016_2019_percent_bachelor_degree_or_higher,d_2016_2019_percent_car_commuters,d_2016_2019_percent_public_transport_commuters,d_2016_2019_percent_public_transport_trips_under_45_min,d_2016_2019_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
MN259,0.0,0.0,0.0,,,,19,-14,-15,0.045953348160947004,0.0,0.0,39.77272727272727,0.004968927639163102,0.005260438060660701,12926.0,-11.099999999999998,-10.0,-1.8000000000000043,1.0,5.599999999999994,3.9000000000000057,243.0,134700.0,-12.799999999999997,3.3999999999999915,18.5,0.9815180812990736,-3.4152823032957684,-2.7870507735313046,-65.16260162601627,0.0107461341742967,0.0039088897428083,4596.0,-11.099999999999998,-7.600000000000001,-2.200000000000003,-1.0,5.099999999999994,4.800000000000011,171.0,5700.0,-7.899999999999999,1.8999999999999915,13.899999999999999,8.281543783101057,-9.321461206875924,-1.1696929743773703,-59.92248062015504,-0.005777206535133597,0.0013515483178524017,8330.0,0.0,-2.3999999999999986,0.3999999999999986,2.0,0.5,-0.9000000000000057,72.0,129000.0,-4.899999999999999,1.5,4.600000000000001,-7.300025701801983,5.906178903580155,-1.6173577991539343,-5.240121005861226,0.0444685897520836,27.9,53.1,33.7,3.5,32.5,31157.0,0.0199419629251745,93.5,88.6,942.0,513800.0,38.8,86.4,39.4,9.585492227979277,75.06476683937824,5.832614322691977,100.0
MN299,0.0,20.43010752688172,20.43010752688172,,0.0,0.0,54,5,-49,0.004898958971218616,0.0,0.0,1.075268817204301,-0.0009487449506227997,0.00013856240687789992,1915.0,-27.8,-12.900000000000002,6.5,-0.49999999999999994,-1.0999999999999943,2.9000000000000057,13.0,,-14.700000000000003,6.0,8.3,0.0484880543066204,6.610747975466296,-0.4620163717788701,5.508658008658003,0.0005020849566871001,4.0753649081799737e-05,-1603.0,-28.4,-14.600000000000001,9.5,-0.7,-3.0,0.7000000000000028,104.0,,-3.0,4.299999999999997,5.300000000000001,-0.6162238609960617,8.909509859100723,-1.5732441040058123,-3.4677993239637104,-0.0014508299073098998,9.780875779610019e-05,3518.0,0.6000000000000001,1.6999999999999993,-3.0,0.2,1.9000000000000057,2.200000000000003,-91.0,,-11.700000000000003,1.7000000000000028,3.0,0.6647119153026821,-2.298761883634427,1.1112277322269422,8.976457332621713,0.0070406004153611,30.5,33.1,69.7,0.7,34.4,13591.0,0.0025169453672881,100.0,94.0,553.0,151800.0,43.1,91.5,11.2,19.29824561403509,64.41102756892231,4.601167315175097,44.83766233766234
MN86.01,0.0,0.0,0.0,,,,760,793,33,0.0018369183857161226,0.0,0.0,0,0.004814310901435501,0.0007406632156054006,21262.0,-10.399999999999991,0.7000000000000002,1.7999999999999998,10.200000000000001,0.0,-4.0,,548700.0,0.7999999999999989,8.599999999999994,5.8999999999999915,8.79721556445571,1.0655607111680183,-0.7503228931223784,-83.30429785560897,0.004113901121460799,-8.050687126149973e-05,785.0,-8.599999999999994,0.20000000000000018,4.5,5.4,0.0,2.1000000000000085,,207100.0,6.6,5.599999999999994,1.5,3.5923989792631854,-1.498897505140846,1.5936790864504786,-58.720788408059704,0.0007004097799747019,0.0008211700868669004,20477.0,-1.7999999999999972,0.5,-2.7,4.800000000000001,0.0,-6.1000000000000085,,341600.0,-5.800000000000001,3.0,4.3999999999999915,5.204816585192525,2.5644582163088643,-2.344001979572857,-24.58350944754926,0.0186534420712807,78.1,1.4,2.0,13.9,30.8,92978.0,0.0125832239781665,100.0,83.3,,714600.0,11.9,69.4,82.9,6.322897483118478,37.323511356660525,11.11842105263158,139.22330097087377
MN86.03,0.0,0.0,0.0,,,,173,247,74,0.046508781592313815,0.0,0.0,0,-0.0022088890587381033,-0.0003210150189169002,35293.0,-19.5,-0.5,5.699999999999999,7.699999999999999,-0.5,1.2999999999999972,,,-1.8999999999999986,3.700000000000003,2.5999999999999943,-1.619446994353111,-9.077095329494558,2.947204226985816,-28.801283606037423,-0.0047922956395460015,0.0012687736461956013,31146.0,-12.400000000000006,-0.5,0.6999999999999993,4.1,0.0,-2.799999999999997,,,-5.899999999999999,11.299999999999997,-3.9000000000000057,3.035491413111357,-9.865943312314009,6.654543470749758,-40.680519171231246,0.002583406580807898,-0.0015897886651125015,4147.0,-7.099999999999994,0.0,5.0,3.5999999999999996,-0.5,4.099999999999994,447.0,155600.0,4.0,-7.599999999999994,6.5,-4.654938407464468,0.7888479828194512,-3.7073392437639416,11.879235565193824,0.0358390338976573,95.0,0.9,4.9,2.5,50.6,135225.0,0.0259640004585928,100.0,71.5,,,15.2,83.7,83.7,9.48176583493282,33.243761996161226,9.526558891454965,67.00404858299595
MN227,12.250712250712251,12.535612535612536,0.2849002849002849,3.0,5.863636363636363,0.0,-13,-45,-32,0.1917428447554668,0.0,0.0,3.988603988603989,-0.004465796510972099,-0.0010550693094272985,3070.0,5.399999999999999,-29.0,12.999999999999996,1.5999999999999996,3.200000000000003,0.09999999999999432,347.0,,-9.299999999999997,-1.5999999999999943,1.5999999999999943,-9.020209252704593,19.068660845336993,-1.4765309648775218,,-0.0016788209766359016,-0.0013470381749290973,-5672.0,5.399999999999999,-20.299999999999997,7.199999999999999,1.0999999999999996,-2.0999999999999943,2.700000000000003,193.0,,-10.699999999999996,-4.200000000000003,5.0,-7.71077354579772,16.700522050011173,-1.544157566285599,,-0.0027869755343361974,0.0002919688655017988,8742.0,0.0,-8.700000000000003,5.799999999999997,0.5,5.299999999999997,-2.6000000000000085,154.0,8000.0,1.3999999999999986,2.6000000000000085,-3.4000000000000057,-1.3094357069068723,2.3681387953258195,0.0676266014080773,,0.0390906496970823,15.5,61.8,23.3,3.7,31.1,35788.0,0.0175778528344204,91.1,87.5,1134.0,,32.3,88.8,43.7,11.308375144731764,64.87842531840988,3.908387864366448,62.184300341296925
MN231,35.3356890459364,35.3356890459364,0.0,3.0,6.0,,3,-1,-4,0.15910365511691985,0.0,0.0,4.946996466431095,0.0036239421045139997,0.0006185883048491006,2485.0,-11.500000000000002,-7.200000000000003,9.200000000000003,-1.3999999999999995,1.0999999999999943,-5.700000000000003,275.0,,-5.600000000000001,4.3999999999999915,-5.100000000000001,0.39666561357211627,9.74653992497251,-1.4261332259942068,-5.588775754219462,0.0025126728489002007,1.0948465572601512e-05,-5079.0,-9.900000000000002,-10.400000000000006,10.400000000000006,-2.6999999999999997,1.7999999999999972,-1.9000000000000057,342.0,,-2.0,0.09999999999999432,-2.4000000000000057,-0.3617244076916126,13.552225449592385,-0.5872056619835231,-1.3325384293126135,0.001111269255613799,0.0006076398392764991,7564.0,-1.5999999999999996,3.200000000000003,-1.2000000000000028,1.3000000000000003,-0.7000000000000028,-3.799999999999997,-67.0,,-3.6000000000000014,4.299999999999997,-2.6999999999999957,0.7583900212637289,-3.805685524619875,-0.8389275640106837,-4.256237324906849,0.0336391604716599,26.6,45.2,32.8,4.1,36.9,33504.0,0.0163405848670308,95.5,91.0,969.0,,25.5,83.2,41.2,10.091743119266056,68.51139390352175,3.036717062634989,38.9149560117302
MN238.01,0.0,0.0,0.0,,,,-157,-157,0,0.0054859985126848474,0.0,0.0,0,-0.006749103002639402,-0.0017800445290136,20317.0,-17.300000000000004,-7.4,-8.4,22.200000000000003,0.0,0.10000000000000853,587.0,273500.0,-13.099999999999998,-0.20000000000000284,5.0,-1.1509629200561253,10.563355331419388,1.086442470933509,-33.258673995190655,0.0014089694155984996,0.0014452399154061008,9432.0,-11.300000000000004,-3.6000000000000014,-3.8000000000000007,8.0,-0.9000000000000057,2.299999999999997,177.0,158200.0,-9.099999999999998,-2.8000000000000114,3.8999999999999915,-2.7010264004882014,8.47998053280051,-0.1588123639915413,15.563865954346774,-0.008158072418237901,-0.003225284444419701,10885.0,-6.0,-3.799999999999999,-4.6,14.200000000000003,0.9000000000000057,-2.1999999999999886,410.0,115300.0,-4.0,2.6000000000000085,1.1000000000000085,1.550063480432076,2.083374798618877,1.2452548349250503,-48.82253994953743,0.0244770072931605,55.2,15.3,16.5,20.0,36.2,42600.0,0.0112996557092556,100.0,87.8,1811.0,461900.0,29.2,80.9,65.4,7.751091703056769,74.49781659388647,2.01348182883939,43.74647887323943
MN238.02,0.0,0.0,0.0,,,,0,0,0,0.0,0.0,0.0,0,0.0129336124401913,0.0055622009569378,17562.0,-23.199999999999996,-9.7,2.099999999999998,16.5,3.0,0.7999999999999972,,,-6.199999999999999,7.900000000000006,19.0,12.064343163538874,-6.971546507226165,-15.823886002204373,,-0.0006466806220096002,0.0010877691387560001,10328.0,-17.5,-5.199999999999999,0.1999999999999993,8.2,3.0,-4.0,,,-10.3,6.299999999999997,12.699999999999996,5.475880052151239,-11.186289368763227,-5.837948120081601,,0.013580293062200901,0.004474431818181799,7234.0,-5.699999999999996,-4.5,1.8999999999999986,8.3,0.0,4.799999999999997,-19.0,,4.100000000000001,1.6000000000000085,6.300000000000004,6.588463111387635,4.2147428615370615,-9.985937882122773,,0.0098160885167464,60.4,25.9,15.8,9.5,51.1,27567.0,0.0018951854066985,97.0,88.2,,,31.3,71.3,29.6,0.0,84.71953578336557,19.70319634703196,
MN317.03,0.0,0.0,0.0,,,,-13,-12,1,0.006704332827460947,0.0,0.0,0,-0.0063242514269134,-0.003531425066853,18855.0,-0.5,-0.10000000000000009,-7.700000000000001,5.599999999999998,-0.5,-7.700000000000003,,,16.099999999999994,2.0,-2.5,-0.3377701145925318,-9.30699557463739,2.4314868333952235,,0.003923805629836699,0.0023971484814212986,-2835.0,2.299999999999997,0.5,-8.200000000000001,2.599999999999998,-0.29999999999999716,-2.0999999999999943,,,1.5,0.7000000000000028,0.3999999999999915,-2.0882783217147782,-13.176637094721926,0.9262592744958411,,-0.010248057056750099,-0.005928573548274299,21690.0,-2.799999999999997,-0.6000000000000001,0.5,3.0,-0.20000000000000284,-5.6000000000000085,478.0,,14.599999999999994,1.2999999999999972,-2.8999999999999915,1.7505082071222464,3.869641520084535,1.5052275588993824,0.6165420035453337,0.0253926278616578,69.4,1.1,14.3,14.3,34.7,113116.0,0.0126715840634139,100.0,90.3,,,33.7,78.2,84.9,8.378500451671183,54.4263775971093,3.381742738589212,
MN317.04,0.0,0.0,0.0,,,,-23,-30,-7,0.010359852524452299,0.0,0.0,0,0.018052321068157098,0.0083605030274802,30307.0,-3.299999999999997,0.6999999999999997,1.0999999999999996,-3.6999999999999993,2.700000000000003,7.5,,149300.0,3.3000000000000007,1.7000000000000028,7.700000000000003,1.6277643814552532,-0.41173835552463345,-1.4699950804532889,,0.0057095171557211,0.0012963825492936006,18359.0,-8.300000000000004,-0.7000000000000001,4.1,0.3000000000000007,2.700000000000003,8.900000000000006,,-26600.0,6.399999999999999,-5.799999999999997,5.700000000000003,5.23426119843151,7.903940441461543,-1.134572039602134,,0.012342803912435998,0.0070641204781866,11948.0,5.000000000000007,1.4,-3.0,-4.0,0.0,-1.4000000000000057,457.0,175900.0,-3.099999999999998,7.5,2.0,-3.6064968169762572,-8.315678796986177,-0.33542304085115493,8.090868584477427,0.0216309579257879,68.2,1.6,9.5,22.0,37.6,98246.0,0.0139108834031982,97.3,77.5,,764000.0,24.5,83.2,82.5,5.160390516039052,50.2370990237099,3.85341476957246,
MN44,0.0,0.0,0.0,,,,3,8,5,0.0006093808081608278,0.0,0.0,0,-0.0015349568141118028,-0.000160804999573598,13291.0,0.0,-0.5999999999999996,1.2999999999999998,-3.5,-0.20000000000000284,0.7000000000000028,962.0,,2.4000000000000004,1.8999999999999915,7.799999999999997,-3.164531072905685,3.3583406250480223,-0.15350888287117592,,-0.002887180674162805,2.6800833262299872e-05,-31.0,0.9000000000000057,-1.3999999999999995,2.5999999999999996,-5.6,0.0,-0.3999999999999915,160.0,,1.3000000000000007,-0.20000000000000284,9.599999999999994,1.0815375887037915,3.904629488846169,-0.125754482546361,-14.735552773527452,0.0013522238600510023,-0.00018760583283589788,13322.0,-0.9000000000000057,0.7999999999999998,-1.2999999999999998,2.0999999999999996,-0.20000000000000284,1.0999999999999943,802.0,,1.0999999999999996,2.0999999999999943,-1.7999999999999972,-4.246068661609476,-0.5462888637981465,-0.02775440032481491,,0.0419652320099406,72.8,5.1,6.0,16.2,38.3,57575.0,0.0205854763848112,99.7,95.8,1710.0,,12.5,80.2,71.7,6.735585633592668,59.22412874347224,1.401835522764081,27.53164556962025
MN86.02,0.0,0.0,0.0,,,,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,
MN213.03,82.97872340425532,82.97872340425532,0.0,3.0,6.0,,-13,-1,26,0.062102347103412586,0.0,0.0,0,0.005629778462020202,0.0008350076977271977,2354.0,-3.599999999999998,-11.399999999999999,2.1000000000000014,4.1,2.799999999999997,1.8999999999999915,362.0,95200.0,3.3000000000000007,1.2999999999999972,10.2,0.931808911740756,2.5960048868038257,-0.49023990463418254,,0.0024463116144352037,0.00019570492915479965,-2988.0,-4.599999999999998,-8.899999999999999,4.399999999999999,1.2999999999999998,2.3999999999999915,-2.0,258.0,,-1.5,-0.09999999999999432,11.900000000000002,-1.351942641478833,2.4786640801142568,-0.9918699186991868,2.0097560975609525,0.003183466847584998,0.000639302768572398,5342.0,1.0,-2.5,-2.299999999999997,2.8000000000000003,0.4000000000000057,3.8999999999999915,104.0,,4.800000000000001,1.3999999999999915,-1.7000000000000028,2.283751553219589,0.11734080668956892,0.5016300140650043,,0.0353573572006366,18.9,53.4,30.0,2.6,36.2,24436.0,0.0157999112804321,97.2,89.4,976.0,319200.0,23.5,87.8,26.7,7.290184921763869,74.0398293029872,3.333333333333333,76.39024390243904
BK315,34.62532299741602,34.883720930232556,0.25839793281653745,2.0,4.962962962962963,0.0,-4,8,12,0.20591879874626431,0.0,0.0,3.10077519379845,-0.0007732575281348998,0.0004060992773657988,18893.0,25.1,-34.3,0.7999999999999989,2.5000000000000004,0.30000000000001137,1.5,500.0,302100.0,-15.2,-15.099999999999994,31.700000000000003,-6.094400579420418,9.478849478078658,-1.449656778522397,7.859793814432994,0.0006953754749414003,-0.00017245311778550133,13567.0,19.0,-21.0,-5.500000000000001,0.8000000000000003,-1.5,0.0,200.0,213000.0,-9.2,-9.399999999999991,26.799999999999997,-6.781056484951817,11.775444376203183,-1.595367152206339,19.555316202492694,-0.0014686330030763,0.0005785523951513001,5326.0,6.100000000000001,-13.299999999999997,6.3,1.7000000000000002,1.8000000000000114,1.5,300.0,89100.0,-6.0,-5.700000000000003,4.900000000000006,0.6866559055313992,-2.2965948981245248,0.14571037368394202,-11.6955223880597,0.0284213864118069,10.0,77.0,12.3,1.9,36.2,23139.0,0.0148699091561479,95.1,88.8,969.0,616100.0,25.2,91.8,26.0,18.923136948888025,63.32422941865002,3.3086876155268024,31.34020618556701
BK317.01,47.90996784565916,47.90996784565916,0.0,2.0,5.0,,2,52,50,0.16733459036371023,0.0,0.0,0,0.0021897653516147995,2.1468287761000973e-05,24514.0,26.6,-37.50000000000001,2.9000000000000004,3.0,-2.5,4.099999999999994,468.0,694700.0,-0.6000000000000014,-2.0,19.5,-9.924063239138553,-5.066034426173857,-2.3685414031332104,-22.996378621378625,-5.7248767362398645e-05,-7.871705512339962e-05,11341.0,22.3,-27.300000000000004,-1.2999999999999998,3.2,0.8999999999999915,1.2000000000000028,244.0,238400.0,-6.199999999999999,-6.5,23.699999999999996,-8.224894481165883,-6.099459193351052,-2.253432928027857,25.6991341991342,0.002247014118977198,0.00010018534288440059,13173.0,4.300000000000001,-10.200000000000003,4.2,-0.20000000000000018,-3.3999999999999915,2.8999999999999915,224.0,456300.0,5.599999999999998,4.5,-4.199999999999996,-1.6991687579726698,1.0334247671771948,-0.11510847510535349,-48.695512820512825,0.0250391796251636,5.0,90.4,4.1,1.5,37.7,20402.0,0.011993616762439,94.4,83.5,1009.0,815700.0,28.5,89.4,25.1,19.310344827586206,74.92163009404389,4.635983263598327,49.96753246753247
BK317.02,24.8,24.8,0.0,2.0,5.0,,84,90,60,0.21413794354985058,0.0,0.0,0,-0.00045784270241660055,0.0019458314852703988,12425.0,21.7,-38.6,1.3000000000000007,4.5,5.099999999999994,0.4000000000000057,551.0,911800.0,-12.600000000000001,-3.5,31.5,7.143170125208589,-1.3530183583275743,0.17355258869688894,-4.656263406263406,0.0025324424477414995,0.0009586081581846994,-3567.0,11.900000000000002,-29.1,3.4000000000000004,3.3999999999999995,2.700000000000003,3.200000000000003,309.0,27900.0,-8.600000000000001,1.0,14.800000000000004,0.1567206781535324,-1.4550369032616288,0.6746290981667786,,-0.0029902851501581,0.0009872233270856994,15992.0,9.799999999999997,-9.5,-2.0999999999999996,1.1000000000000005,2.3999999999999915,-2.799999999999997,242.0,883900.0,-4.0,-4.5,16.699999999999996,6.986449447055056,0.10201854493405449,-0.5010765094698897,,0.0241726639291488,13.7,78.0,11.5,0.7,30.5,33176.0,0.0106305352467342,90.7,83.6,1148.0,634300.0,30.5,86.9,27.4,7.664233576642336,78.04136253041362,2.735775526110678,47.46031746031746
BK319,0.0,0.0,0.0,,,,-3,17,20,0.1316751127996666,0.0,0.0,0,-0.0011430836829760017,-6.60742013279883e-06,17744.0,27.799999999999997,-32.99999999999999,-1.5999999999999996,0.5,-4.400000000000006,1.2999999999999972,301.0,211200.0,-0.09999999999999787,1.5999999999999943,24.2,-17.60746990578388,15.349454048584562,-0.6789154082802158,,0.0034821104099903993,0.00025108196504680137,4433.0,14.200000000000003,-20.699999999999996,1.5999999999999996,0.0,-0.5,1.0,109.0,16600.0,-2.599999999999998,-0.8000000000000114,17.8,-17.61430414807144,9.794240205143382,-1.0880624647830621,88.27000365363537,-0.004625194092966401,-0.0002576893851796002,13311.0,13.599999999999994,-12.299999999999997,-3.1999999999999993,0.5,-3.9000000000000057,0.29999999999999716,192.0,194600.0,2.5,2.4000000000000057,6.399999999999999,0.006834242287556691,5.55521384344118,0.40914705650284633,,0.0218969903201295,18.5,77.6,8.0,0.3,31.9,18898.0,0.0095212924113779,93.0,90.5,1023.0,596200.0,30.4,92.4,19.7,26.200162733930025,66.72091131000813,4.792682926829268,58.7888198757764
BK321,0.0,0.0,0.0,,,,166,203,37,0.13088847336992582,0.0,0.0,1.7316017316017316,-0.001424145512692404,0.0009057065760544013,22856.0,16.099999999999998,-25.0,-1.8000000000000007,0.8000000000000003,3.5999999999999943,0.5,648.0,422100.0,-17.0,5.8999999999999915,22.200000000000003,-11.685564590843969,17.153398800264426,-0.6815922548299262,,0.0018114131521086985,0.00036228263042180006,8604.0,8.100000000000001,-17.700000000000003,0.7999999999999989,0.8999999999999999,1.0,-0.20000000000000284,332.0,58000.0,-3.700000000000003,2.5999999999999943,13.800000000000004,-9.98627807794011,21.798124874241168,-0.4342568061276233,,-0.0032355586648011025,0.0005434239456326012,14252.0,7.999999999999998,-7.299999999999997,-2.5999999999999996,-0.09999999999999964,2.5999999999999943,0.7000000000000028,316.0,364100.0,-13.299999999999997,3.299999999999997,8.399999999999999,-1.6992865129038588,-4.6447260739767415,-0.24733544870230295,-22.920738007380073,0.035703577853288,4.8,83.7,11.3,2.4,34.3,15572.0,0.0136917849290425,94.0,92.7,983.0,586000.0,39.6,85.9,19.4,20.294380017841213,60.70472792149866,3.034533431300514,
BK323,0.0,0.3448275862068966,0.3448275862068966,,1.0,1.0,1,26,25,0.16317437379576108,0.0,0.0,1.3793103448275863,-0.0010575161661283,-0.0002022571902431016,16857.0,13.2,-8.599999999999994,-5.0,-1.0,-7.099999999999994,5.0,461.0,295100.0,-8.2,-0.9000000000000057,18.599999999999998,0.6175996628003482,-5.72194222200519,-0.7045576735743295,16.006486784900964,0.000774356099787897,-0.000595214017001201,6934.0,0.7999999999999989,-1.9000000000000057,-3.3000000000000007,0.8,-4.299999999999997,2.6999999999999886,231.0,36800.0,-2.1000000000000014,0.8999999999999915,14.099999999999998,-1.6793659551260092,-4.562786169983383,-1.072347437934194,12.60844207917183,-0.001831872265916197,0.00039295682675809934,9923.0,12.4,-6.699999999999989,-1.6999999999999993,-1.8,-2.799999999999997,2.3000000000000114,230.0,258300.0,-6.099999999999998,-1.7999999999999972,4.5,2.2969656179263573,-1.1591560520218067,0.36778976435986444,3.3980447057291343,0.0213179078516241,10.3,73.5,14.5,1.3,37.9,21693.0,0.0090726796766196,96.0,92.9,1050.0,638200.0,30.8,91.7,24.7,17.888715548621946,68.43473738949558,3.594224924012158,34.88372093023256
BK325,0.0,0.0,0.0,,,,0,16,16,0.06437794062789551,0.0,0.0,0.7936507936507936,-0.0011222611483878986,0.0006769194228371019,8911.0,2.6999999999999993,-13.099999999999994,0.8999999999999995,2.6,3.700000000000003,-0.4000000000000057,434.0,,-9.7,1.0,12.599999999999998,-14.385113916749448,13.25247540615888,-1.0977999676629815,-2.0739270789572615,0.0016210438810047023,0.0007066088712071993,4163.0,0.7999999999999998,-10.099999999999994,-0.10000000000000053,2.4,1.5,-0.10000000000000853,306.0,,-3.5,-1.7999999999999972,5.0,-9.541831489755332,7.625089171508165,-1.322443744938338,,-0.002743305029392601,-2.9689448370097404e-05,4748.0,1.8999999999999995,-3.0,1.0,0.20000000000000018,2.200000000000003,-0.29999999999999716,128.0,,-6.199999999999999,2.799999999999997,7.599999999999998,-4.843282426994117,5.627386234650714,0.22464377727535645,,0.0372008788076717,5.9,92.1,6.4,0.0,38.4,20456.0,0.0154028858143815,95.2,94.9,970.0,583300.0,30.5,93.5,18.3,22.453295734931267,69.47479732111385,2.993404363267377,18.869701726844585
BK326,0.0,0.0,0.0,,,,-167,-297,-121,0.23753254075842462,0.0,0.0,1.1787819253438114,-0.0017202497097458004,-0.0002917738023596999,1373.0,-10.0,-12.5,7.800000000000001,1.4000000000000004,-0.19999999999998863,-7.700000000000003,-67.0,91300.0,-3.1000000000000014,5.900000000000006,12.2,-6.881600587171924,10.218755383033425,-0.8159712163954831,19.019789734075452,-0.00039207104692090197,2.431448353e-05,346.0,-8.899999999999999,-18.1,12.599999999999998,3.9000000000000004,-2.3999999999999915,-6.900000000000006,57.0,67000.0,-0.7000000000000028,3.5999999999999943,5.3999999999999995,2.3549228428602476,0.09017560512576495,-0.9604478295115362,-41.701752334171495,-0.0013281786628248984,-0.0003160882858896999,1027.0,-1.1000000000000014,5.600000000000001,-4.799999999999997,-2.5,2.200000000000003,-0.7999999999999972,-124.0,24300.0,-2.3999999999999986,2.3000000000000114,6.800000000000001,-9.236523430032172,10.12857977790766,0.1444766131160531,60.72154206824695,0.0221748089793387,23.2,52.0,21.8,10.9,32.9,12258.0,0.0077958312817987,88.8,96.7,659.0,357100.0,42.2,90.5,7.8,13.953488372093023,69.90982439487424,3.150033944331296,63.70748299319728
BK327,0.0,0.0,0.0,,,,174,140,-34,0.1365383924400848,0.0,0.0,0,-0.0029986446803705012,0.00024282810029370092,14077.0,1.9999999999999982,-12.799999999999997,3.599999999999998,2.9,-0.30000000000001137,-3.5999999999999943,341.0,266000.0,-8.3,3.0,12.300000000000004,0.859623633596236,7.7175868271758645,-0.530236094976098,19.543828264758496,-0.0031962954596793016,-0.0002315337700473999,12021.0,-0.5999999999999996,-7.299999999999997,3.0,0.7,-1.5,-1.2000000000000028,211.0,43100.0,-4.800000000000001,0.20000000000000284,0.20000000000000284,12.555896709179656,-10.362698787592507,1.0150986171657146,-7.413436692506462,0.0001976507793088004,0.0004743618703411008,2056.0,2.599999999999998,-5.5,0.5999999999999979,2.2,1.1999999999999886,-2.3999999999999915,130.0,222900.0,-3.5,2.799999999999997,12.100000000000001,-11.69627307558342,18.08028561476837,-1.5453347121418126,26.957264957264957,0.0173650327535577,14.4,72.3,14.8,1.0,37.4,26250.0,0.0079060311723514,90.4,95.5,936.0,759900.0,24.7,90.2,34.9,12.271689497716896,75.7420091324201,3.805576488319517,39.30232558139535
